,std_AP_COM,std_ML_COM,std_vertical_COM,std_AP_vCOM,std_ML_vCOM,std_vertical_vCOM,max_AP_vCOM,max_ML_vCOM,std_vertical_aCOM,max_ML_aCOM,max_AP_aCOM,SS_duration_ratio,DS_duration_ratio,std_length,std_width,max_clearance,std_AP_COP,std_ML_COP,std_ML_vCOP,max_ML_vCOP,std_AP_vCOP,max_AP_vCOP,std_AP_aCOP,std_ML_aCOP,std_AP_xCOM,std_ML_xCOM,std_vertical_xCOM,mean_AP_MOS,mean_ML_MOS,std_AP_MOS,std_ML_MOS,mean_ML_SS_MOS,mean_ML_DS_MOS,max_ML_MOS,min_AP_MOS,min_ML_MOS,ROM_ML_MOS,mean_AP_IA,mean_ML_IA,std_AP_IA,std_ML_IA,target_performance
20,193.0659,13.1734,11.6108,265.6422,239.2186,293.1993,1510.0345,188.296,7444.7108,6972.3016,61039.5226,0.81982,0.18018,203.4743,21.556,113.287,0.027463,0.019131,1.1341,2.1145,1.6261,3.0003,713.3953,504.1695,0.17053,0.024891,0.041852,-268.8623,-13.5319,185.3293,56.3562,-33.2973,76.4007,111.8049,-757.4797,-126.9326,238.7375,11.2553,1.8785,0.56721,1.1359,Good
21,204.2471,12.7511,12.6431,180.1657,254.1198,338.0894,3301.5053,345.3579,9599.6279,8915.4001,12936.285,0.92857,0.071429,213.6016,19.622,138.9398,0.0,0.0,0.0,0.0,0.0,0.0,163.7679,231.0211,0.19514,0.027301,0.048015,-242.141,-23.5038,144.8133,39.241,-31.4391,79.6551,111.4635,-570.5349,-84.9501,196.4137,8.12286956521739,8.12286956521739,8.12286956521739,8.12286956521739,Good
22,204.59,9.3707,13.6334,197.552,257.2174,366.5806,3404.0658,407.1887,10013.4449,6313.4666,10854.3554,0.63636,0.36364,217.0154,17.2103,118.3653,0.073068,0.019004,1.4751,12.205,1.1483,9.0983,1030.8569,818.8335,0.19145,0.031613,0.050907,-204.0965,14.6864,96.0591,59.315,-19.0624,73.747,106.5114,-426.1123,-106.1351,212.6465,1.3592,3.8435,7.7613,0.7132,Good
23,214.5444,12.6331,13.4986,227.3439,260.6715,343.3325,3437.5962,379.9352,9280.0578,9126.0195,13278.2891,0.82759,0.17241,222.1283,23.4909,137.7044,0.19635,0.051059,4.7958,37.5925,16.597,79.5469,9941.7878,2935.5117,0.2022,0.028709,0.047482,-332.6752,-14.3633,220.3215,58.5918,-35.0249,84.8127,109.7948,-847.4258,-121.4518,231.2465,-1.9909,-3.1554,7.8316,2.3674,Good
24,188.1487,13.247,13.5739,279.0522,212.4022,337.2339,1774.3935,422.8138,8299.5911,9264.4516,13940.9822,0.76636,0.23364,199.453,23.2781,101.1402,0.23734,0.012366,2.581,26.7278,76.0987,786.4439,47236.4506,1619.2727,0.17925,0.021971,0.046853,-178.6687,7.9357,115.0153,46.4647,-7.2475,57.7366,117.0941,-460.5361,-105.4558,222.5499,-4.2425,3.3098,8.451,0.43836,Bad
25,195.3502,10.1522,11.4947,159.9088,200.1149,292.9873,2548.5364,299.1956,7640.4937,5717.6179,7539.8103,0.66667,0.33333,199.8966,14.3783,124.3981,0.19607,0.046124,1.8105,1.8553,6.0999,6.0521,2589.1904,779.6404,0.1831,0.022895,0.041602,-147.1477,4.7792,79.6073,56.5496,-18.478,51.2936,110.1781,-343.7586,-100.0539,210.232,0.14242,-3.3397,7.1042,2.4361,Bad
26,179.1496,9.2017,14.2527,235.9069,220.7705,369.4871,2292.5696,366.7545,9593.7945,4809.4279,10832.6974,0.69444,0.30556,195.5702,11.8565,105.7346,0.19046,0.050768,1.6994,7.3748,5.8581,0.051844,1023.0657,360.5485,0.15962,0.026635,0.05293,-111.7837,12.2791,68.7862,63.8155,-18.8846,83.1057,135.6287,-280.6336,-127.2992,262.9278,-0.70156,2.6133,8.3137,2.8041,Bad
27,187.2318,11.2171,12.514,142.1962,266.5449,303.9094,2189.3197,329.0029,7656.7735,8070.0522,38641.4187,0.77982,0.22018,191.9874,18.8857,126.6986,0.16078,0.047473,1.9599,0.94547,4.9285,2.0153,1793.0161,721.0791,0.17886,0.033159,0.042262,-177.7623,-13.3355,134.1334,62.4909,-40.2019,81.8164,113.4957,-525.9522,-102.9347,216.4305,0.041186,-4.2313,6.5623,2.5161,Bad
28,183.2587,15.675,13.5172,252.8798,249.9446,352.1422,3054.6005,269.3789,8174.0035,8582.2916,46324.3347,0.90265,0.097345,194.8356,28.8547,129.3045,0.34131,0.025872,2.9227,0.14507,42.1602,1.3494,27019.4956,1875.0002,0.16988,0.024205,0.050118,-135.8297,-0.56394,112.5071,38.4043,-11.4457,100.3392,108.9047,-406.3257,-56.0869,164.9915,1.1806,-4.7125,7.4313,0.63443,Bad
29,182.5898,9.907,11.9322,168.0827,216.8058,314.9778,2904.3466,339.2441,9113.7689,4407.3155,10066.5263,0.81818,0.18182,191.042,11.4312,85.9704,0.15558,0.043717,2.0341,11.9749,5.9261,36.3503,2202.7174,733.9489,0.17205,0.024831,0.043883,-169.077,-7.5744,108.7002,44.6,-19.3584,45.4536,104.0153,-428.1282,-90.4056,194.4209,-0.025393,2.9317,6.6216,2.3151,Bad
30,193.5895,14.5724,14.1077,230.6725,232.7003,329.0733,3009.7091,298.6873,8007.7902,8106.9887,13385.248,0.73554,0.26446,204.6703,13.8744,142.9986,0.13782,0.040206,1.6717,0.36048,5.21,36.3503,1372.9297,445.2299,0.18503,0.023031,0.045436,-162.0658,17.6727,120.5192,46.8104,4.946,53.0691,119.6705,-493.18,-121.1896,240.8601,-0.33392,-3.118,7.4009,1.7761,Bad
31,205.7554,9.3283,11.0688,217.9177,225.8195,307.4197,3280.8958,355.6009,7775.2064,4331.5991,12762.9857,0.64706,0.35294,209.7491,17.3317,101.3987,0.19909,0.03885,1.6952,12.9342,6.4112,48.7669,2563.9152,672.1615,0.19301,0.026239,0.041995,-267.0558,-9.3593,226.9479,70.6367,-37.765,42.7178,109.559,-815.5167,-108.8929,218.4519,-0.95533,2.8335,7.5617,2.0389,Bad
32,181.3466,12.1122,12.7299,249.6897,252.7771,325.0991,2373.3523,450.3645,8172.3867,7943.6137,13335.9899,0.70909,0.29091,190.973,17.6836,90.652,0.052455,0.0024374,0.12414,0.56744,0.41748,0.25016,45.795,16.4123,0.164,0.026715,0.042652,-122.748,11.3182,69.2279,61.0383,-15.2369,76.046,125.3659,-293.0551,-124.8176,250.1835,-4.2518,3.827,8.3639,0.79738,Bad
33,177.5104,9.8315,10.7275,198.1585,271.1028,291.6776,2374.0571,424.4231,7625.4171,6511.499,9161.104,0.8,0.2,191.4223,21.581,128.5265,0.15773,0.043761,1.9613,2.9896,4.936,1.9843,2375.6474,945.4813,0.16069,0.032989,0.039844,-133.6389,-13.9064,100.7484,57.5357,-35.7409,73.4314,115.9241,-401.9826,-96.0203,211.9444,-0.60004,-3.9902,6.3413,2.3663,Bad
34,181.1608,14.0643,15.3668,205.6646,303.0344,382.5713,2254.5106,503.1062,9959.8165,5367.5001,10461.0935,0.72269,0.27731,194.5572,20.3578,102.9245,0.12056,0.039141,5.3716,54.9457,13.5663,3.6512,8690.658,3430.9293,0.17424,0.033278,0.052589,-74.3178,6.0797,62.8715,64.5631,-23.6225,83.4856,133.75,-242.4482,-92.0589,225.8089,-1.5177,4.0045,8.2003,2.0892,Bad
35,181.3008,15.8375,14.2271,155.3448,287.8808,352.6812,2453.0507,293.8933,9174.2608,10108.7316,30895.4059,0.85321,0.14679,192.4119,27.7372,117.4716,0.08581,0.033363,4.9943,46.6245,9.7415,84.8191,5560.5181,3011.435,0.17271,0.028172,0.045486,-178.3443,-18.3962,137.1219,48.6627,-31.6726,58.7728,103.5778,-517.1271,-95.3086,198.8865,-1.5741,-1.3251,7.576,3.7584,Bad
36,176.1126,9.7502,12.4989,243.6769,256.2128,330.5511,2961.4516,411.7947,8551.5135,9687.7405,47964.471,0.78704,0.21296,190.3786,25.1238,96.3286,0.046161,0.0042325,0.17175,1.1757,0.47472,1.7181,77.5812,36.6071,0.16139,0.032844,0.047449,-113.4562,4.6306,77.2137,61.6372,-21.2446,100.2566,125.9749,-293.3032,-125.4123,251.3872,4.0925,-4.9279,8.4128,0.56244,Bad
37,183.8566,15.5464,12.4231,154.573,269.408,312.7224,2829.3935,502.1766,8203.2179,5790.8496,8812.6718,0.70909,0.29091,190.8433,24.0927,118.3106,0.16798,0.055379,2.1039,14.2049,4.5877,31.1988,1773.7678,786.4367,0.1736,0.027681,0.043948,-148.8313,13.066,86.6612,58.3914,-18.2199,89.3255,113.8134,-361.1651,-109.5744,223.3878,-0.2904,3.2883,6.1566,2.7588,Bad
38,177.2434,10.0758,11.8098,205.721,227.5855,318.9322,2915.4236,330.6225,7938.7668,6518.1501,8111.9647,0.66355,0.33645,193.45,19.493,103.9988,0.15528,0.040307,2.0366,0.13421,5.9485,50.8981,2597.5099,885.0381,0.15738,0.026161,0.045508,-197.5008,-6.9436,198.3239,75.031,-41.5426,61.2933,121.4257,-733.7266,-120.6813,242.107,0.71458,-3.5065,6.2166,2.0861,Bad
39,186.4644,12.9577,12.1535,197.1414,242.6274,276.8285,2834.1388,429.0099,7696.1631,4488.4528,7342.8076,0.79279,0.20721,190.5393,20.6033,126.9442,0.17043,0.049518,2.005,15.8431,5.334,41.8778,2215.2057,843.9456,0.16694,0.026375,0.037912,-256.9012,-20.4165,214.1273,71.6072,-45.7557,76.5334,122.6882,-706.1928,-128.8561,251.5443,0.52704,2.891,6.4546,2.486,Bad
40,78.0685,4.9752,9.8185,503.5464,97.3878,100.9121,1299.3541,49.6528,8818.8799,-3430.5149,-3145.5005,0.81651,0.18349,188.5906,17.8726,65.8342,0.04506,0.0024306,0.12697,0.4756,0.54224,0.0064465,270.7576,104.1094,0.11963,0.017296,0.013059,-40.8788,-1.0839,56.0993,96.7531,-68.1457,92.8026,133.5745,-179.7092,-109.7853,243.3598,4.9182,3.6898,3.3573,0.41633,Bad
41,183.0825,14.7418,13.801,218.6778,256.7777,352.2123,2461.2448,322.8956,9088.6318,7886.5829,10440.1647,0.77477,0.22523,195.0596,18.9609,132.9874,0.16199,0.051573,1.8093,1.0883,4.8235,2.6319,1592.6566,608.6936,0.16626,0.024546,0.045999,-143.7107,0.50097,98.142,52.2931,-14.0151,50.4364,115.4421,-437.8444,-115.4777,230.9198,-0.051028,-3.9843,6.5084,2.5159,Bad
42,183.7398,11.3929,13.4236,207.095,233.9665,351.5012,2432.6704,414.7242,9589.4547,5032.9272,10804.1352,0.72566,0.27434,199.1638,18.2125,110.4215,0.16101,0.042402,2.037,16.4485,6.4129,10.3491,2966.4608,948.3926,0.16815,0.024364,0.047146,-131.7935,11.6632,92.7281,53.2921,-10.6497,70.6843,117.2488,-410.2963,-97.2827,214.5315,-0.87754,2.6251,6.408,2.1459,Bad
43,185.5628,11.2418,12.4855,192.1676,257.763,301.4151,2448.274,349.1256,7967.9718,10021.7876,18626.2532,0.75893,0.24107,191.2982,14.9308,118.0231,0.16916,0.057223,4.9776,48.4144,6.1149,29.0827,2977.1839,3106.1899,0.17412,0.028763,0.038813,-151.8393,1.7769,99.2922,51.6277,-16.6889,59.91,107.4048,-439.6718,-106.0441,213.4489,-2.7561,-3.2472,5.5864,2.7699,Bad
44,208.0738,15.5206,12.7039,164.5601,249.2413,318.4347,2729.9151,274.4592,7809.8438,9606.4203,10102.3065,0.73333,0.26667,220.4463,24.0015,137.9157,0.17396,0.058405,2.5967,2.4926,6.5984,5.0161,3201.255,1177.8689,0.19122,0.028017,0.050333,-257.6605,0.73969,108.1538,61.6335,-33.8232,95.7877,121.8594,-573.4803,-89.6865,211.5459,-0.089484,-4.2755,6.7429,2.416,Bad
45,222.2592,9.6557,12.5946,130.6013,265.6413,318.8785,2866.3906,360.2079,8186.3771,6744.297,6769.6611,0.86111,0.13889,224.9091,21.7904,122.0125,0.1808,0.053611,2.2161,16.045,6.7412,15.4608,2869.6082,936.7092,0.21646,0.040461,0.052031,-345.0932,-46.4287,163.4386,59.0259,-61.9055,49.5275,91.6465,-714.1823,-148.6178,240.2644,1.2424,3.5825,7.0125,2.4966,Bad
46,219.9292,15.0002,15.0978,289.8849,244.9147,335.8381,1830.9333,144.2113,8532.9442,8658.9447,61525.7946,0.89423,0.10577,228.1142,27.1713,141.6166,0.17263,0.055555,3.4232,2.1008,9.4241,6.1222,4481.8352,1614.2547,0.18972,0.026676,0.051383,-360.388,-31.4824,177.3007,54.5125,-45.1673,84.2176,123.815,-836.0479,-173.5119,297.3269,-0.24895,-4.6356,7.9403,2.3174,Bad
47,194.4252,12.7872,10.4299,193.0815,258.395,274.7263,2485.0792,454.1323,5606.0931,7377.0378,9189.8294,0.89623,0.10377,202.2493,17.3746,77.7561,0.14451,0.048031,1.4319,4.8278,3.5133,0.054856,1917.6946,728.9036,0.18109,0.032108,0.043618,-279.1669,-27.1318,130.0777,48.0575,-39.4742,79.4621,104.4393,-576.7639,-108.6547,213.094,-0.10088,3.4296,5.7333,1.9657,Bad
48,186.2748,9.9789,11.1526,210.5676,250.6572,245.5249,2455.0913,373.1892,6560.7296,6011.765,12150.27,0.7619,0.2381,203.9082,11.6212,131.5573,0.16555,0.049355,2.5279,1.5191,6.594,4.067,2854.9465,1085.7892,0.15888,0.033871,0.036217,-227.7023,-26.3353,116.9687,66.5005,-51.2454,53.3768,116.238,-701.6398,-134.5162,250.7542,-1.4746,-4.2377,5.6871,2.1764,Bad
49,202.6537,14.847,10.79,126.7944,285.8159,253.9355,2428.4037,470.6933,7122.5535,5357.1838,8634.573,0.7395,0.2605,199.0912,22.514,121.4336,0.1597,0.062594,2.6653,15.8499,6.6511,37.8684,2619.9115,1046.7909,0.19484,0.036484,0.041616,-259.426,-19.8462,131.1355,56.4865,-42.663,44.924,91.706,-599.2285,-126.2063,217.9123,1.7609,3.3202,7.0448,2.6104,Bad
50,178.3058,11.7215,10.8658,288.6618,210.6374,242.7167,1385.5903,134.5978,5909.2017,6977.7781,52871.0441,0.9901,0.009901,197.4158,11.0442,134.4029,0.06216,0.020927,0.87104,0.0,2.6126,11.5632,401.444,112.8632,0.14986,0.023012,0.033955,-354.3789,-67.2136,204.6679,43.1188,-69.0624,117.6746,117.6746,-808.0147,-141.1903,258.865,29.0902,0.61328,4.6519,1.2366,Bad
51,200.1619,8.3765,10.13,152.6721,223.9688,289.4366,3241.886,407.5271,6992.7689,7067.8098,20606.3456,0.90654,0.093458,198.3712,19.3459,58.0548,0.0021822,0.00070069,0.62593,5.9217,1.985,18.8093,882.1148,278.702,0.19887,0.031477,0.045761,-360.514,-34.164,142.2903,51.15,-46.8683,89.0686,98.3446,-687.9103,-118.8937,217.2384,5.8251,2.3949,0.43582,0.1934,Bad
52,190.0388,9.4646,13.8088,261.3537,259.1989,317.5238,3339.6662,454.4632,8906.7353,4237.6974,8426.9666,0.90291,0.097087,214.1632,18.8069,130.5242,0.090198,0.017209,0.79793,5.9217,2.5384,18.8093,747.0735,236.4165,0.1572,0.034183,0.046534,-286.0216,-43.2395,124.9121,49.4153,-53.0811,48.2871,101.8636,-781.1228,-139.9013,241.7649,2.7503,4.6365,6.5925,0.50048,Bad
53,193.0307,11.5601,9.5226,194.9852,311.1237,256.45,2993.873,519.5495,7311.5615,7507.7065,7683.122,0.84071,0.15929,198.1657,28.8572,115.6448,0.20028,0.071608,4.5676,32.1197,11.1199,36.9361,6096.2056,2510.2893,0.17145,0.044002,0.040399,-319.4424,-57.4913,205.2301,70.4897,-79.8294,60.4042,101.988,-824.6113,-150.3866,252.3747,-0.9933,-3.8241,6.6602,3.3328,Bad
54,187.6746,16.4982,9.3542,162.6814,297.6031,231.6787,2866.9352,577.7417,6161.8694,3968.592,9602.2717,0.73832,0.26168,195.5483,28.9238,126.409,0.159,0.058958,2.6542,19.1802,5.1082,36.9448,1760.4788,902.5354,0.17251,0.03306,0.034211,-289.032,-27.0373,202.7307,84.4114,-67.0704,85.9131,114.2936,-791.2382,-179.4979,293.7915,-0.84085,4.2534,5.3348,2.3859,Bad
55,200.2244,11.6843,8.0558,265.0266,247.6816,199.9627,1606.9169,389.8753,4116.1844,7724.9633,10127.0257,0.86726,0.13274,195.2847,12.7309,106.821,0.2812,0.026803,5.6129,58.9731,55.5555,589.9421,34649.9146,3710.7812,0.20083,0.033313,0.031024,-268.88,-29.815,137.8245,58.3343,-48.5616,92.6627,112.7829,-574.5681,-124.7797,237.5626,-2.9984,4.541,8.0558,0.59469,Bad
56,182.7178,10.8185,9.723,181.1751,251.3959,226.2236,2424.4124,336.8929,6152.5765,6038.1732,7271.7813,0.83019,0.16981,198.053,17.4991,129.6197,0.16404,0.050477,2.4895,1.9786,5.8858,4.5224,2257.0823,953.5714,0.16119,0.032286,0.034019,-249.1377,-26.899,103.201,57.3824,-47.1303,72.0097,119.5927,-496.0053,-107.1317,226.7244,-0.47024,-4.0538,5.746,2.2049,Bad
57,194.3407,14.3204,8.7234,123.5513,227.3642,230.5568,2496.4119,436.6885,6005.0697,7410.4451,6862.8082,0.81081,0.18919,197.1392,21.2497,118.9878,0.18077,0.057816,2.3806,18.2795,5.7956,9.8318,2552.4203,1021.1125,0.18298,0.025536,0.037202,-270.1274,-15.656,123.974,49.8632,-35.6027,69.8298,94.4348,-556.8953,-94.2675,188.7024,0.65921,2.7665,5.4239,2.3968,Bad
58,207.8443,6.6888,17.0865,188.3459,174.2087,445.9367,2723.9042,236.4571,11170.2205,4799.9937,8610.499,0.71717,0.28283,214.3204,15.2969,121.8816,0.18475,0.03547,1.9848,1.2899,7.9761,5.3349,3478.5245,861.7805,0.19639,0.024491,0.071234,-268.4942,6.043,116.0545,44.8596,-7.7926,41.1263,85.9251,-605.3049,-79.8132,165.7383,0.12518,-3.2566,8.432,1.845,Good
59,213.2719,6.6312,19.7259,225.5353,198.9575,485.4368,2678.7595,271.6219,12958.3238,3037.0846,12044.5008,0.7451,0.2549,218.5131,21.2497,100.5685,0.25937,0.045387,5.7964,11.7892,46.4108,168.9097,26296.8042,3245.9547,0.19665,0.031604,0.076638,-343.8756,-27.0773,220.8135,48.9479,-38.7967,7.1795,86.9834,-913.6002,-86.6669,173.6503,-3.2441,1.7334,7.3251,3.1209,Good
60,208.0314,7.1319,17.9563,277.8888,183.9972,427.0839,1661.6361,183.2749,10720.1488,12195.3561,57934.4433,0.9703,0.029703,225.5465,23.9472,160.7888,0.046104,0.0057693,0.16164,0.26141,0.59319,0.035355,25.4302,10.4664,0.18332,0.024836,0.065902,-423.7756,-44.7784,224.9467,35.5013,-45.439,-23.1995,68.3373,-865.3866,-111.8679,180.2052,-2.1108,-4.4755,10.0578,0.4948,Good
61,199.9948,7.7349,15.6105,193.0178,192.5613,408.9134,3123.919,333.6089,10305.9186,3093.7173,9853.0279,0.82178,0.17822,211.5979,17.5014,124.9859,0.17615,0.038639,2.1773,16.9842,7.3567,57.1459,3146.5063,930.1012,0.18547,0.026121,0.065289,-276.7354,-2.9178,129.3069,41.2842,-16.7462,60.8462,90.454,-583.8613,-69.9089,160.3629,-0.21297,2.9032,7.9263,2.0084,Good
62,202.9259,8.1173,17.1439,207.1194,205.8148,416.8769,3171.4223,336.632,11078.48,7539.9853,8933.6913,0.7549,0.2451,213.4316,19.7806,101.847,0.17159,0.038909,1.8401,2.3043,6.8961,46.4533,2858.4606,797.3992,0.18689,0.028724,0.064779,-323.8631,-25.0091,222.7749,55.104,-37.8647,14.586,104.5671,-876.1098,-105.9281,210.4951,-0.56396,-3.7274,7.9476,1.9925,Good
63,205.92,8.6543,14.6724,281.5237,195.6927,377.2892,3136.5842,385.6021,9226.3072,3209.8907,6108.4704,0.78,0.22,211.4186,19.9394,128.5759,0.15183,0.035168,2.5559,17.9457,7.9166,56.3794,3249.415,1034.8643,0.17827,0.024795,0.059412,-331.6383,-13.9555,222.4867,57.4523,-34.8988,60.2983,95.6379,-843.0021,-117.6854,213.3233,0.093708,3.2578,8.1964,1.7801,Good
64,193.983,10.7583,15.6384,237.6699,214.9692,378.3638,3125.817,310.3306,8757.9039,6643.6595,45440.7673,0.83333,0.16667,202.4877,20.8134,84.6632,0.044321,0.010519,0.21542,0.20231,0.56839,2.6764,144.519,46.5379,0.18544,0.027233,0.057202,-261.6324,-7.2519,126.6453,42.3007,-18.1286,47.1316,105.7186,-563.9636,-84.6148,190.3334,2.8299,-4.5714,9.2751,0.14311,Good
65,199.7276,10.2104,12.9336,189.7102,186.6515,341.5934,3128.8968,365.6138,8266.4359,3649.936,9041.9864,0.76471,0.23529,205.6943,15.1183,129.6156,0.17578,0.042481,2.0101,15.2028,6.5114,48.4462,2619.9268,817.6944,0.18599,0.021629,0.053695,-263.7828,5.7649,123.2593,41.7993,-9.0602,53.9466,99.26,-587.9885,-74.8822,174.1422,-0.60355,2.9372,7.8461,2.0999,Good
66,195.1211,6.6928,17.0888,231.1676,177.0902,420.2811,3143.2774,288.6726,10883.8578,5637.4181,9019.4672,0.81553,0.18447,207.5732,13.0873,104.1691,0.16172,0.035169,1.6329,0.72877,7.0275,55.3364,2766.0885,655.9103,0.17667,0.02485,0.064828,-326.3809,-12.6392,210.6509,43.4427,-24.3714,39.2297,83.4569,-858.9564,-83.6826,167.1395,-0.039417,-3.1451,8.0837,1.8197,Good
67,195.0998,10.1788,13.9369,262.998,187.006,338.6546,1838.768,335.6591,8156.9638,6961.7537,11689.7759,0.87255,0.12745,204.6591,15.3898,93.4828,0.051782,0.0040587,0.15725,0.76454,0.48165,0.15886,43.965,21.8246,0.19,0.022635,0.050579,-253.925,-11.0126,135.5601,36.2512,-18.2217,38.342,87.1157,-557.5856,-85.1853,172.301,-3.6183,3.4268,8.8221,0.46117,Good
68,196.8179,6.9893,13.5806,192.8343,187.3202,346.7169,2507.108,290.5107,8283.5416,6061.4653,7898.4597,0.82692,0.17308,203.1646,14.7781,135.3575,0.18074,0.038401,1.9733,2.2122,6.8025,7.2867,2777.7019,814.2601,0.18282,0.025838,0.053284,-265.4436,-6.8726,126.2833,39.817,-17.0632,41.8161,83.3308,-569.725,-76.2103,159.541,0.11941,-3.141,7.7132,2.0117,Good
69,192.706,8.1959,15.3188,223.768,214.6015,383.6306,2471.7804,340.3782,10289.6974,2761.8688,9206.6121,0.84466,0.15534,204.5925,14.0585,98.88,0.17067,0.03714,1.6806,11.9913,6.6163,5.5629,2605.4587,665.7238,0.17191,0.029345,0.058472,-263.8955,-16.9071,122.9922,41.1461,-26.4293,34.8697,84.5374,-557.5776,-84.302,168.8394,-0.59143,2.9097,7.569,1.8552,Good
70,201.6133,8.6438,12.2919,209.9208,211.5864,308.8254,1856.4402,225.3767,8062.0379,6978.1863,52574.9031,0.81905,0.18095,205.9689,18.9142,138.1362,0.16464,0.041292,1.8961,1.9424,6.0763,5.9876,2086.2086,661.1419,0.18148,0.027921,0.047463,-316.2762,-27.1626,205.0527,52.7418,-43.4346,46.4897,94.5235,-806.7306,-108.4914,203.0149,0.51904,-3.8189,7.8801,2.1039,Good
71,190.6029,10.3182,12.4462,264.3016,246.1026,302.988,2305.2635,397.9562,8485.1744,5340.3074,19890.9224,0.76119,0.23881,200.289,20.4063,75.949,0.076253,0.0096102,1.0134,0.62049,3.2035,0.017394,1090.1196,326.5968,0.1705,0.056664,0.075399,-455.4426,5.1148,91.1269,32.9522,-0.13196,21.839,62.8769,-698.9549,-76.4996,139.3765,-2.223,2.7523,7.0267,0.67381,Moderate
72,180.0688,10.492,13.6542,201.3029,223.0093,349.0659,2337.9124,329.3159,9235.1778,4762.6476,9954.5603,0.70313,0.29688,194.944,7.8556,121.5825,0.1292,0.029362,1.4894,7.9456,4.4632,2.9287,1187.5436,372.6896,0.16557,0.049169,0.087049,-428.2967,18.142,70.5364,40.7933,10.3322,36.6391,116.1575,-610.4164,-94.8957,211.0532,-0.061741,-2.9581,5.0404,1.1562,Moderate
73,183.405,9.0579,12.4502,197.0561,215.6717,320.5801,2429.3839,359.1227,7421.6766,2989.7407,8709.1599,0.83871,0.16129,198.7409,14.2939,69.5733,0.11321,0.024392,3.7861,27.3995,12.2555,0.1027,4506.2832,1368.2361,0.15985,0.048774,0.078666,-529.5426,-3.0199,113.9095,38.1891,-8.2565,24.2104,57.6274,-827.9494,-89.8843,147.5117,-1.4413,3.0716,6.7116,1.1319,Moderate
74,187.5644,9.1898,13.1225,265.7797,202.2484,337.2507,1624.7478,218.2103,8911.5061,7481.2172,57469.7682,0.82813,0.17188,200.9965,5.1777,126.6135,0.079702,0.026939,3.3045,22.3373,8.0206,44.7779,2511.3787,1127.7849,0.14827,0.044972,0.084523,-487.0559,-5.0413,168.0273,49.9815,-13.1993,34.2656,88.603,-973.1,-120.0776,208.6806,-1.9076,-1.3607,5.7458,2.1405,Moderate
75,185.4262,11.5854,11.1476,257.6908,236.8103,283.5453,2320.4993,444.5999,7279.0343,7224.7049,13602.6638,0.82857,0.17143,191.6676,17.4236,55.2136,0.071668,0.0075502,0.91215,0.33544,3.1007,0.026599,1014.0179,283.9431,0.15993,0.047195,0.064805,-428.773,9.5443,88.7894,29.8768,3.895,36.8488,75.4699,-672.9729,-58.1342,133.604,-2.5554,2.4619,6.7779,0.71812,Moderate
76,176.9233,7.8035,12.3391,211.3059,211.1876,309.5494,2271.9409,360.5327,8600.0327,5142.6963,10788.7607,0.77143,0.22857,191.8909,6.5329,123.8658,0.12428,0.023135,1.3665,8.0792,4.4102,4.0171,1352.6151,397.6121,0.1685,0.046053,0.072296,-380.0772,8.3276,85.1858,40.1625,2.8927,26.6704,114.5217,-627.8469,-74.3126,188.8344,0.055499,-2.7079,4.8062,0.95932,Moderate
77,178.2273,9.0693,11.7081,208.8307,245.7546,300.0432,2306.7548,379.5347,8281.1632,2154.2363,9972.3501,0.82609,0.17391,191.1277,17.0026,63.157,0.13812,0.027759,1.4471,3.1099,4.09,3.8404,1212.1922,402.5853,0.15852,0.053647,0.069228,-428.9784,-0.2656,100.1439,37.9696,-5.9734,26.8466,56.1905,-691.227,-90.2285,146.4191,-0.33524,2.0842,4.5111,1.1389,Moderate
78,167.0038,10.2724,11.0093,180.0307,198.6744,308.9406,2092.0525,194.0268,6456.7325,5170.0359,54385.9086,0.9375,0.0625,188.0912,7.8481,142.3138,0.1151,0.029134,1.0225,0.11942,3.108,0.057021,461.6836,122.1663,0.15979,0.038181,0.071232,-437.9596,-1.8629,160.4787,42.5039,-3.7944,27.1106,75.988,-825.1148,-123.7921,199.7801,0.02218,-3.0765,4.9717,1.1808,Moderate
79,176.7118,11.706,11.7471,229.3338,225.4867,308.2521,2298.8135,428.5853,8917.216,5927.1331,12319.7619,0.75758,0.24242,186.3998,13.6468,53.0161,0.067508,0.0068254,0.7893,0.33605,2.4151,0.054702,650.1319,204.9971,0.15412,0.045359,0.072607,-407.215,21.9897,70.8215,35.6322,11.2663,55.5004,111.0111,-589.9567,-71.5303,182.5414,-2.4596,2.6089,6.6129,0.82117,Moderate
80,170.2518,8.5781,10.3707,208.9056,176.7022,284.4762,2274.1852,239.455,6384.8866,8898.4292,12658.3602,0.8125,0.1875,189.3326,7.2259,125.6868,0.13461,0.027333,0.86817,0.97068,2.9277,0.038701,773.6199,215.3616,0.13751,0.036067,0.066332,-411.4843,10.2714,77.1879,42.5863,3.8669,38.024,110.895,-650.5854,-101.7411,212.6361,-0.31825,-2.5841,4.733,1.1292,Moderate
81,190.0859,10.0904,10.2925,208.2755,206.8456,254.6507,2316.6955,323.3303,6833.4347,3693.6633,8507.7072,0.8,0.2,194.8926,20.7369,109.7011,0.18659,0.037446,1.4275,6.829,4.7234,1.8652,1311.4208,389.4573,0.1622,0.044193,0.06088,-455.3398,-0.8903,106.4196,41.6534,-4.8242,14.8454,64.4769,-742.3592,-84.8195,149.2963,0.18495,1.6762,5.0551,1.6089,Moderate
